Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0404050405042";"23";"3006.397";"2016-10-01";"";"2019-04-16"
"0404050405043";"23";"2938.0493";"2016-10-01";"";"2019-04-16"
"0404050405044";"23";"2903.8757";"2016-10-01";"";"2019-04-16"
"0404050405045";"23";"681.7659";"2016-10-01";"";"2019-04-16"
"0404050405046";"23";"643.8777";"2016-10-01";"";"2019-04-16"
"0404050405047";"23";"624.9335";"2016-10-01";"";"2019-04-16"
"0404050405048";"23";"605.9894";"2016-10-01";"";"2019-04-16"
"0404050405049";"23";"2049.8296";"2016-10-01";"";"2019-04-16"
"0404050405050";"23";"1933.6389";"2016-10-01";"";"2019-04-16"
"0404050405051";"23";"2162.5286";"2016-10-01";"";"2019-04-16"
"0404050405052";"23";"2237.7107";"2016-10-01";"";"2019-04-16"
"0404050405053";"23";"1598.3647";"2016-10-01";"";"2019-04-16"
"0404050405054";"23";"1636.253";"2016-10-01";"";"2019-04-16"
"0404050405055";"23";"1556.6877";"2016-10-01";"";"2019-04-16"
"0404050405056";"23";"1552.8989";"2016-10-01";"";"2019-04-16"
"0404050405057";"23";"2461.4001";"2016-10-01";"";"2019-04-16"
"0404050405058";"23";"2458.9485";"2016-10-01";"";"2019-04-16"
"0404050405059";"23";"2456.4968";"2016-10-01";"";"2019-04-16"
"0404050405060";"23";"2412.1455";"2016-10-01";"";"2019-04-16"
"0404050405061";"23";"3938.2253";"2016-10-01";"";"2019-04-16"
"0404050405062";"23";"3889.045";"2016-10-01";"";"2019-04-16"
"0404050405063";"23";"3839.7903";"2016-10-01";"";"2019-04-16"
"0404050405064";"23";"3741.355";"2016-10-01";"";"2019-04-16"
"0404050405065";"23";"3040.5706";"2016-10-01";"";"2019-04-16"
"0404050405066";"23";"3006.397";"2016-10-01";"";"2019-04-16"
"0404050405067";"23";"2938.0493";"2016-10-01";"";"2019-04-16"
"0404050405068";"23";"2903.8757";"2016-10-01";"";"2019-04-16"
"0404050405069";"23";"681.7659";"2016-10-01";"";"2019-04-16"
"0404050405070";"23";"643.8777";"2016-10-01";"";"2019-04-16"
"0404050405071";"23";"624.9335";"2016-10-01";"";"2019-04-16"
"0404050405072";"23";"605.9894";"2016-10-01";"";"2019-04-16"
"0404050405073";"23";"2118.177";"2016-10-01";"";"2019-04-16"
"0404050405074";"23";"1899.4651";"2016-10-01";"";"2019-04-16"
"0404050405075";"23";"2179.6155";"2016-10-01";"";"2019-04-16"
"0404050405076";"23";"2251.5999";"2016-10-01";"";"2019-04-16"
"0404050405077";"23";"1696.67";"2016-10-01";"";"2019-04-16"
"0404050405078";"23";"1825.6202";"2016-10-01";"";"2019-04-16"
"0404050405079";"23";"1617.8887";"2016-10-01";"";"2019-04-16"
"0404050405080";"23";"1742.266";"2016-10-01";"";"2019-04-16"
"0404050405081";"23";"2535.245";"2016-10-01";"";"2019-04-16"
"0404050405082";"23";"2461.4001";"2016-10-01";"";"2019-04-16"
"0404050405083";"23";"2458.9485";"2016-10-01";"";"2019-04-16"
"0404050405084";"23";"2431.8325";"2016-10-01";"";"2019-04-16"
"0404050405085";"23";"3987.48";"2016-10-01";"";"2019-04-16"
"0404050405086";"23";"3839.7903";"2016-10-01";"";"2019-04-16"
"0404050405087";"23";"3765.9453";"2016-10-01";"";"2019-04-16"
"0404050405088";"23";"3692.1";"2016-10-01";"";"2019-04-16"
"0404050405089";"23";"3033.7358";"2016-10-01";"";"2019-04-16"
"0404050405090";"23";"2919.2168";"2016-10-01";"";"2019-04-16"
"0404050405091";"23";"2924.38";"2016-10-01";"";"2019-04-16"
"0404050405092";"23";"2862.9414";"2016-10-01";"";"2019-04-16"
"0404050405093";"23";"712.0766";"2016-10-01";"";"2019-04-16"
"0404050405094";"23";"674.1883";"2016-10-01";"";"2019-04-16"
"0404050405095";"23";"636.3";"2016-10-01";"";"2019-04-16"
"0404050405096";"23";"598.4117";"2016-10-01";"";"2019-04-16"
"0404050405097";"23";"2919.2168";"2016-10-01";"";"2019-04-16"
"0404050405098";"23";"2924.38";"2016-10-01";"";"2019-04-16"
"0404050405099";"23";"2862.9414";"2016-10-01";"";"2019-04-16"
"0404050405100";"23";"712.0766";"2016-10-01";"";"2019-04-16"
"0404050405101";"23";"674.1883";"2016-10-01";"";"2019-04-16"
"0404050405102";"23";"636.3";"2016-10-01";"";"2019-04-16"
"0404050405103";"23";"598.4117";"2016-10-01";"";"2019-04-16"
"0404060406001";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0404060406002";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0404060406003";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0404060406004";"23";"227.181";"2016-10-01";"";"2019-04-16"
"0404060406005";"23";"227.181";"2016-10-01";"";"2019-04-16"
"0404060406006";"23";"227.181";"2016-10-01";"";"2019-04-16"
"0404060406007";"23";"75.7022";"2016-10-01";"";"2019-04-16"
"0404060406008";"23";"75.7022";"2016-10-01";"";"2019-04-16"
"0404060406009";"23";"75.7022";"2016-10-01";"";"2019-04-16"
"0404060406010";"23";"75.7022";"2016-10-01";"";"2019-04-16"
"0404060406011";"23";"150.1263";"2016-10-01";"";"2019-04-16"
"0404060406012";"23";"150.1263";"2016-10-01";"";"2019-04-16"
"0404060406013";"23";"150.1263";"2016-10-01";"";"2019-04-16"
"0404060406014";"23";"140.1123";"2016-10-01";"";"2019-04-16"
"0404060406015";"23";"140.1123";"2016-10-01";"";"2019-04-16"
"0404060406016";"23";"140.1123";"2016-10-01";"";"2019-04-16"
"0404060406017";"23";"257.9692";"2016-10-01";"";"2019-04-16"
"0404060406018";"23";"257.9692";"2016-10-01";"";"2019-04-16"
"0404060406019";"23";"257.9692";"2016-10-01";"";"2019-04-16"
"0404060406020";"23";"189.2185";"2016-10-01";"";"2019-04-16"
"0404060406021";"23";"189.2185";"2016-10-01";"";"2019-04-16"
"0404060406022";"23";"189.2185";"2016-10-01";"";"2019-04-16"
"0404060406023";"23";"189.2185";"2016-10-01";"";"2019-04-16"
"0404060406024";"23";"26.2989";"2016-10-01";"";"2019-04-16"
"0404060406025";"23";"26.2989";"2016-10-01";"";"2019-04-16"
"0404060406026";"23";"26.2989";"2016-10-01";"";"2019-04-16"
"0404060406027";"23";"26.2989";"2016-10-01";"";"2019-04-16"
"0404060406028";"23";"195.7017";"2016-10-01";"";"2019-04-16"
"0404060406029";"23";"195.7017";"2016-10-01";"";"2019-04-16"
"0404060406030";"23";"195.7017";"2016-10-01";"";"2019-04-16"
"0404060406031";"23";"195.7017";"2016-10-01";"";"2019-04-16"
"0404060406032";"23";"55.2378";"2016-10-01";"";"2019-04-16"
"0404060406033";"23";"55.2378";"2016-10-01";"";"2019-04-16"
"0404060406034";"23";"55.2378";"2016-10-01";"";"2019-04-16"
"0404060406035";"23";"55.2378";"2016-10-01";"";"2019-04-16"
"0404060406036";"23";"94.6464";"2016-10-01";"";"2019-04-16"
"0404060406037";"23";"94.6464";"2016-10-01";"";"2019-04-16"
"0404060406038";"23";"94.6464";"2016-10-01";"";"2019-04-16"
"0404060406039";"23";"94.6464";"2016-10-01";"";"2019-04-16"
"0404060406040";"23";"295.3799";"2016-10-01";"";"2019-04-16"
"0404060406041";"23";"295.3799";"2016-10-01";"";"2019-04-16"
"0404060406042";"23";"295.3799";"2016-10-01";"";"2019-04-16"
"0404060406043";"23";"295.3799";"2016-10-01";"";"2019-04-16"
"0404060406044";"23";"878.0931";"2016-10-01";"";"2019-04-16"
"0404060406045";"23";"878.0931";"2016-10-01";"";"2019-04-16"
"0404060406046";"23";"878.0931";"2016-10-01";"";"2019-04-16"
"0404060406047";"23";"1464.5673";"2016-10-01";"";"2019-04-16"
"0404060406048";"23";"1425.3378";"2016-10-01";"";"2019-04-16"
"0404060406049";"23";"1425.3378";"2016-10-01";"";"2019-04-16"
"0404060406050";"23";"85.4343";"2016-10-01";"";"2019-04-16"
"0404060406051";"23";"85.4343";"2016-10-01";"";"2019-04-16"
"0404060406052";"23";"85.4343";"2016-10-01";"";"2019-04-16"
"0404060406053";"23";"85.4343";"2016-10-01";"";"2019-04-16"
"0404060406054";"23";"324.5762";"2016-10-01";"";"2019-04-16"
"0404060406055";"23";"324.5762";"2016-10-01";"";"2019-04-16"
"0404060406056";"23";"324.5762";"2016-10-01";"";"2019-04-16"
"0404060406057";"23";"324.5762";"2016-10-01";"";"2019-04-16"
"0404060406058";"23";"232.3071";"2016-10-01";"";"2019-04-16"
"0404060406059";"23";"232.3071";"2016-10-01";"";"2019-04-16"
"0404060406060";"23";"232.3071";"2016-10-01";"";"2019-04-16"
"0404060406061";"23";"232.3071";"2016-10-01";"";"2019-04-16"
"0404060406062";"23";"106.0871";"2016-10-01";"";"2019-04-16"
"0404060406063";"23";"106.0871";"2016-10-01";"";"2019-04-16"
"0404060406064";"23";"106.0871";"2016-10-01";"";"2019-04-16"
"0404060406065";"23";"106.0871";"2016-10-01";"";"2019-04-16"
"0404060406066";"23";"681.5795";"2016-10-01";"";"2019-04-16"
"0404060406067";"23";"681.5795";"2016-10-01";"";"2019-04-16"
"0404060406068";"23";"681.5795";"2016-10-01";"";"2019-04-16"
"0404060406069";"23";"681.5795";"2016-10-01";"";"2019-04-16"
"0505010501001";"23";"37.814";"2016-10-01";"";"2019-04-16"
"0505010501002";"23";"49.1805";"2016-10-01";"";"2019-04-16"
"0505010501003";"23";"64.3358";"2016-10-01";"";"2019-04-16"
"0505010501004";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501005";"23";"92.1948";"2016-10-01";"";"2019-04-16"
"0505010501006";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501007";"23";"111.6928";"2016-10-01";"";"2019-04-16"
"0505010501008";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501009";"23";"133.2033";"2016-10-01";"";"2019-04-16"
"0505010501010";"23";"136.6206";"2016-10-01";"";"2019-04-16"
"0505010501011";"23";"105.79";"2016-10-01";"";"2019-04-16"
"0505010501012";"23";"115.6707";"2016-10-01";"";"2019-04-16"
"0505010501013";"23";"123.0254";"2016-10-01";"";"2019-04-16"
"0505010501014";"23";"58.0211";"2016-10-01";"";"2019-04-16"
"0505010501015";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501016";"23";"91.3716";"2016-10-01";"";"2019-04-16"
"0505010501017";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501018";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501019";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501020";"23";"136.0635";"2016-10-01";"";"2019-04-16"
"0505010501021";"23";"149.6958";"2016-10-01";"";"2019-04-16"
"0505010501022";"23";"160.655";"2016-10-01";"";"2019-04-16"
"0505010501023";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501024";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501025";"23";"53.7122";"2016-10-01";"";"2019-04-16"
"0505010501026";"23";"58.9974";"2016-10-01";"";"2019-04-16"
"0505010501027";"23";"103.4127";"2016-10-01";"";"2019-04-16"
"0505010501028";"23";"76.2966";"2016-10-01";"";"2019-04-16"
"0505010501029";"23";"60.6212";"2016-10-01";"";"2019-04-16"
"0505010501030";"23";"75.1822";"2016-10-01";"";"2019-04-16"
"0505010501031";"23";"78.5996";"2016-10-01";"";"2019-04-16"
"0505010501032";"23";"71.7648";"2016-10-01";"";"2019-04-16"
"0505010501033";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501034";"23";"37.814";"2016-10-01";"";"2019-04-16"
"0505010501035";"23";"49.1805";"2016-10-01";"";"2019-04-16"
"0505010501036";"23";"64.3358";"2016-10-01";"";"2019-04-16"
"0505010501037";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501038";"23";"92.1948";"2016-10-01";"";"2019-04-16"
"0505010501039";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501040";"23";"111.6928";"2016-10-01";"";"2019-04-16"
"0505010501041";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501042";"23";"133.2033";"2016-10-01";"";"2019-04-16"
"0505010501043";"23";"136.6206";"2016-10-01";"";"2019-04-16"
"0505010501044";"23";"105.79";"2016-10-01";"";"2019-04-16"
"0505010501045";"23";"115.6707";"2016-10-01";"";"2019-04-16"
"0505010501046";"23";"123.0254";"2016-10-01";"";"2019-04-16"
"0505010501047";"23";"58.0211";"2016-10-01";"";"2019-04-16"
"0505010501048";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501049";"23";"91.3716";"2016-10-01";"";"2019-04-16"
"0505010501050";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501051";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501052";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501053";"23";"136.0635";"2016-10-01";"";"2019-04-16"
"0505010501054";"23";"149.6958";"2016-10-01";"";"2019-04-16"
"0505010501055";"23";"160.655";"2016-10-01";"";"2019-04-16"
"0505010501056";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501057";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501058";"23";"53.7122";"2016-10-01";"";"2019-04-16"
"0505010501059";"23";"58.9974";"2016-10-01";"";"2019-04-16"
"0505010501060";"23";"103.4127";"2016-10-01";"";"2019-04-16"
"0505010501061";"23";"76.2966";"2016-10-01";"";"2019-04-16"
"0505010501062";"23";"60.6212";"2016-10-01";"";"2019-04-16"
"0505010501063";"23";"75.1822";"2016-10-01";"";"2019-04-16"
"0505010501064";"23";"78.5996";"2016-10-01";"";"2019-04-16"
"0505010501065";"23";"71.7648";"2016-10-01";"";"2019-04-16"
"0505010501066";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501067";"23";"37.814";"2016-10-01";"";"2019-04-16"
"0505010501068";"23";"49.1805";"2016-10-01";"";"2019-04-16"
"0505010501069";"23";"64.3358";"2016-10-01";"";"2019-04-16"
"0505010501070";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501071";"23";"92.1948";"2016-10-01";"";"2019-04-16"
"0505010501072";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501073";"23";"111.6928";"2016-10-01";"";"2019-04-16"
"0505010501074";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501075";"23";"133.2033";"2016-10-01";"";"2019-04-16"
"0505010501076";"23";"136.6206";"2016-10-01";"";"2019-04-16"
"0505010501077";"23";"105.79";"2016-10-01";"";"2019-04-16"
"0505010501078";"23";"115.6707";"2016-10-01";"";"2019-04-16"
"0505010501079";"23";"123.0254";"2016-10-01";"";"2019-04-16"
"0505010501080";"23";"58.0211";"2016-10-01";"";"2019-04-16"
"0505010501081";"23";"78.5253";"2016-10-01";"";"2019-04-16"
"0505010501082";"23";"91.3716";"2016-10-01";"";"2019-04-16"
"0505010501083";"23";"99.0295";"2016-10-01";"";"2019-04-16"
"0505010501084";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501085";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501086";"23";"136.0635";"2016-10-01";"";"2019-04-16"
"0505010501087";"23";"149.6958";"2016-10-01";"";"2019-04-16"
"0505010501088";"23";"160.655";"2016-10-01";"";"2019-04-16"
"0505010501089";"23";"109.6803";"2016-10-01";"";"2019-04-16"
"0505010501090";"23";"122.9511";"2016-10-01";"";"2019-04-16"
"0505010501091";"23";"53.7122";"2016-10-01";"";"2019-04-16"
"0505010501092";"23";"58.9974";"2016-10-01";"";"2019-04-16"
"0505030503001";"23";"1290.4677";"2016-10-01";"";"2019-04-16"
"0505030503002";"23";"1449.7834";"2016-10-01";"";"2019-04-16"
"0505030503003";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505030503004";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505030503005";"23";"987.3237";"2016-10-01";"";"2019-04-16"
"0505030503006";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0505030503007";"23";"851.1972";"2016-10-01";"";"2019-04-16"
"0505030503008";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505030503009";"23";"1052.2538";"2016-10-01";"";"2019-04-16"
"0505030503010";"23";"891.0349";"2016-10-01";"";"2019-04-16"
"0505030503011";"23";"1000.9932";"2016-10-01";"";"2019-04-16"
"0505030503012";"23";"881.4594";"2016-10-01";"";"2019-04-16"
"0505030503013";"23";"679.8344";"2016-10-01";"";"2019-04-16"
"0505030503014";"23";"990.741";"2016-10-01";"";"2019-04-16"
"0505030503015";"23";"1028.3322";"2016-10-01";"";"2019-04-16"
"0505030503016";"23";"645.6606";"2016-10-01";"";"2019-04-16"
"0505030503017";"23";"683.2518";"2016-10-01";"";"2019-04-16"
"0505030503018";"23";"1290.4677";"2016-10-01";"";"2019-04-16"
"0505030503019";"23";"1449.7834";"2016-10-01";"";"2019-04-16"
"0505030503020";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505030503021";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505030503022";"23";"987.3237";"2016-10-01";"";"2019-04-16"
"0505030503023";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0505030503024";"23";"851.1972";"2016-10-01";"";"2019-04-16"
"0505030503025";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505030503026";"23";"1052.2538";"2016-10-01";"";"2019-04-16"
"0505030503027";"23";"891.0349";"2016-10-01";"";"2019-04-16"
"0505030503028";"23";"1000.9932";"2016-10-01";"";"2019-04-16"
"0505030503029";"23";"881.4594";"2016-10-01";"";"2019-04-16"
"0505030503030";"23";"679.8344";"2016-10-01";"";"2019-04-16"
"0505030503031";"23";"990.741";"2016-10-01";"";"2019-04-16"
"0505030503032";"23";"1028.3322";"2016-10-01";"";"2019-04-16"
"0505030503033";"23";"645.6606";"2016-10-01";"";"2019-04-16"
"0505030503034";"23";"683.2518";"2016-10-01";"";"2019-04-16"
"0505030503035";"23";"1290.4677";"2016-10-01";"";"2019-04-16"
"0505030503036";"23";"1449.7834";"2016-10-01";"";"2019-04-16"
"0505030503037";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505030503038";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505030503039";"23";"987.3237";"2016-10-01";"";"2019-04-16"
"0505030503040";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0505030503041";"23";"851.1972";"2016-10-01";"";"2019-04-16"
"0505030503042";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505030503043";"23";"1052.2538";"2016-10-01";"";"2019-04-16"
"0505030503044";"23";"891.0349";"2016-10-01";"";"2019-04-16"
"0505030503045";"23";"1000.9932";"2016-10-01";"";"2019-04-16"
"0505030503046";"23";"881.4594";"2016-10-01";"";"2019-04-16"
"0505030503047";"23";"679.8344";"2016-10-01";"";"2019-04-16"
"0505030503048";"23";"990.741";"2016-10-01";"";"2019-04-16"
"0505030503049";"23";"1028.3322";"2016-10-01";"";"2019-04-16"
"0505030503050";"23";"645.6606";"2016-10-01";"";"2019-04-16"
"0505030503051";"23";"683.2518";"2016-10-01";"";"2019-04-16"
"0505030503052";"23";"851.1972";"2016-10-01";"";"2019-04-16"
"0505030503053";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505030503054";"23";"1052.2538";"2016-10-01";"";"2019-04-16"
"0505030503055";"23";"891.0349";"2016-10-01";"";"2019-04-16"
"0505030503056";"23";"1000.9932";"2016-10-01";"";"2019-04-16"
"0505030503057";"23";"881.4594";"2016-10-01";"";"2019-04-16"
"0505030503058";"23";"679.8344";"2016-10-01";"";"2019-04-16"
"0505030503059";"23";"990.741";"2016-10-01";"";"2019-04-16"
"0505030503060";"23";"1028.3322";"2016-10-01";"";"2019-04-16"
"0505030503061";"23";"645.6606";"2016-10-01";"";"2019-04-16"
"0505030503062";"23";"683.2518";"2016-10-01";"";"2019-04-16"
"0505040504001";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0505040504002";"23";"761.3996";"2016-10-01";"";"2019-04-16"
"0505040504003";"23";"794.658";"2016-10-01";"";"2019-04-16"
"0505040504004";"23";"918.9762";"2016-10-01";"";"2019-04-16"
"0505040504005";"23";"710.5907";"2016-10-01";"";"2019-04-16"
"0505040504006";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505040504007";"23";"957.5517";"2016-10-01";"";"2019-04-16"
"0505040504008";"23";"912.1415";"2016-10-01";"";"2019-04-16"
"0505040504009";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505040504010";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504011";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0505040504012";"23";"761.3996";"2016-10-01";"";"2019-04-16"
"0505040504013";"23";"794.658";"2016-10-01";"";"2019-04-16"
"0505040504014";"23";"918.9762";"2016-10-01";"";"2019-04-16"
"0505040504015";"23";"710.5907";"2016-10-01";"";"2019-04-16"
"0505040504016";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505040504017";"23";"957.5517";"2016-10-01";"";"2019-04-16"
"0505040504018";"23";"912.1415";"2016-10-01";"";"2019-04-16"
"0505040504019";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505040504020";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504021";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0505040504022";"23";"761.3996";"2016-10-01";"";"2019-04-16"
"0505040504023";"23";"794.658";"2016-10-01";"";"2019-04-16"
"0505040504024";"23";"918.9762";"2016-10-01";"";"2019-04-16"
"0505040504025";"23";"710.5907";"2016-10-01";"";"2019-04-16"
"0505040504026";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505040504027";"23";"957.5517";"2016-10-01";"";"2019-04-16"
"0505040504028";"23";"912.1415";"2016-10-01";"";"2019-04-16"
"0505040504029";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505040504030";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504031";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0505040504032";"23";"761.3996";"2016-10-01";"";"2019-04-16"
"0505040504033";"23";"794.658";"2016-10-01";"";"2019-04-16"
"0505040504034";"23";"918.9762";"2016-10-01";"";"2019-04-16"
"0505040504035";"23";"710.5907";"2016-10-01";"";"2019-04-16"
"0505040504036";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505040504037";"23";"957.5517";"2016-10-01";"";"2019-04-16"
"0505040504038";"23";"912.1415";"2016-10-01";"";"2019-04-16"
"0505040504039";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505040504040";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504041";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0505040504042";"23";"761.3996";"2016-10-01";"";"2019-04-16"
"0505040504043";"23";"794.658";"2016-10-01";"";"2019-04-16"
"0505040504044";"23";"918.9762";"2016-10-01";"";"2019-04-16"
"0505040504045";"23";"710.5907";"2016-10-01";"";"2019-04-16"
"0505040504046";"23";"785.7729";"2016-10-01";"";"2019-04-16"
"0505040504047";"23";"957.5517";"2016-10-01";"";"2019-04-16"
"0505040504048";"23";"912.1415";"2016-10-01";"";"2019-04-16"
"0505040504049";"23";"1024.9148";"2016-10-01";"";"2019-04-16"
"0505040504050";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504051";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0505040504052";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504053";"23";"935.3202";"2016-10-01";"";"2019-04-16"
"0505040504054";"23";"1021.4974";"2016-10-01";"";"2019-04-16"
"0505040504055";"23";"1127.436";"2016-10-01";"";"2019-04-16"
"0505040504056";"23";"989.4781";"2016-10-01";"";"2019-04-16"
"0505040504057";"23";"805.852";"2016-10-01";"";"2019-04-16"
"0505040504058";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505040504059";"23";"743.3529";"2016-10-01";"";"2019-04-16"
"0505040504060";"23";"871.2073";"2016-10-01";"";"2019-04-16"
"0505040504061";"23";"908.7241";"2016-10-01";"";"2019-04-16"
"0505040504062";"23";"957.4588";"2016-10-01";"";"2019-04-16"
"0505040504063";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0505040504064";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0505040504065";"23";"979.6717";"2016-10-01";"";"2019-04-16"
"0505040504066";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505040504067";"23";"990.81";"2016-10-01";"";"2019-04-16"
"0505040504068";"23";"905.8267";"2016-10-01";"";"2019-04-16"
"0505040504069";"23";"948.0265";"2016-10-01";"";"2019-04-16"
"0505040504070";"23";"1049.6324";"2016-10-01";"";"2019-04-16"
"0505040504071";"23";"910.2669";"2016-10-01";"";"2019-04-16"
"0505040504072";"23";"1021.4974";"2016-10-01";"";"2019-04-16"
"0505040504073";"23";"1127.436";"2016-10-01";"";"2019-04-16"
"0505040504074";"23";"962.9742";"2016-10-01";"";"2019-04-16"
"0505040504075";"23";"791.3321";"2016-10-01";"";"2019-04-16"
"0505040504076";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505040504077";"23";"743.3529";"2016-10-01";"";"2019-04-16"
"0505040504078";"23";"871.2073";"2016-10-01";"";"2019-04-16"
"0505040504079";"23";"884.3833";"2016-10-01";"";"2019-04-16"
"0505040504080";"23";"957.4588";"2016-10-01";"";"2019-04-16"
"0505040504081";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0505040504082";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0505040504083";"23";"979.6717";"2016-10-01";"";"2019-04-16"
"0505040504084";"23";"915.5588";"2016-10-01";"";"2019-04-16"
"0505040504085";"23";"1018.08";"2016-10-01";"";"2019-04-16"
"0505040504086";"23";"881.5635";"2016-10-01";"";"2019-04-16"
"0505040504087";"23";"930.945";"2016-10-01";"";"2019-04-16"
"0505040504088";"23";"1059.0885";"2016-10-01";"";"2019-04-16"
"0505040504089";"23";"935.3202";"2016-10-01";"";"2019-04-16"
"0505040504090";"23";"1021.4974";"2016-10-01";"";"2019-04-16"
"0505040504091";"23";"1097.2368";"2016-10-01";"";"2019-04-16"
"0505040504092";"23";"989.4781";"2016-10-01";"";"2019-04-16"
"0505040504093";"23";"813.1119";"2016-10-01";"";"2019-04-16"
"0505040504094";"23";"907.3842";"2016-10-01";"";"2019-04-16"
"0505040504095";"23";"743.3529";"2016-10-01";"";"2019-04-16"
"0505040504096";"23";"847.8714";"2016-10-01";"";"2019-04-16"
"0505040504097";"23";"884.3833";"2016-10-01";"";"2019-04-16"
"0505040504098";"23";"957.4588";"2016-10-01";"";"2019-04-16"
"0505040504099";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0505040504100";"23";"994.1359";"2016-10-01";"";"2019-04-16"
"0505040504101";"23";"953.4305";"2016-10-01";"";"2019-04-16"
"0606020602001";"23";"189.5004";"2016-10-01";"";"2019-04-16"
"0606020602002";"23";"192.8262";"2016-10-01";"";"2019-04-16"
"0606020602003";"23";"196.152";"2016-10-01";"";"2019-04-16"
"0606020602004";"23";"199.4779";"2016-10-01";"";"2019-04-16"
"0606020602005";"23";"202.8037";"2016-10-01";"";"2019-04-16"
"0606020602006";"23";"49.1805";"2016-10-01";"";"2019-04-16"
"0606020602007";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0606020602008";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0606020602009";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0606020602010";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0606020602011";"23";"539.0535";"2016-10-01";"";"2019-04-16"
