Brand_ID	CurrencyKey	UnitCost_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate
litwr0000190	7	70.7837	10-01-2015		12-01-2018
litwr0000190	7	71.1016	10-01-2016		12-01-2018
litwr0000191	7	44.0545	10-01-2014		12-01-2018
litwr0000191	7	50.5612	10-01-2015		12-01-2018
litwr0000191	7	50.7883	10-01-2016		12-01-2018
litwr0000192	7	41.8509	10-01-2014		12-01-2018
litwr0000192	7	48.0321	10-01-2015		12-01-2018
litwr0000192	7	48.2479	10-01-2016		12-01-2018
litwr0000193	7	190.6665	10-01-2014		12-01-2018
litwr0000193	7	218.8274	10-01-2015		12-01-2018
litwr0000193	7	219.8104	10-01-2016		12-01-2018
litwr0000194	7	78.7469	10-01-2014		12-01-2018
litwr0000194	7	89.571	10-01-2015		12-01-2018
litwr0000194	7	90.8061	10-01-2016		12-01-2018
litwr0000195	7	71.5259	10-01-2014		12-01-2018
litwr0000195	7	82.09	10-01-2015		12-01-2018
litwr0000195	7	82.4588	10-01-2016		12-01-2018
litwr0000196	7	61.6745	10-01-2014		12-01-2018
litwr0000196	7	70.7837	10-01-2015		12-01-2018
litwr0000196	7	71.1016	10-01-2016		12-01-2018
litwr0000197	7	44.0545	10-01-2014		12-01-2018
litwr0000197	7	50.5612	10-01-2015		12-01-2018
litwr0000197	7	50.7883	10-01-2016		12-01-2018
litwr0000198	7	41.8509	10-01-2014		12-01-2018
litwr0000198	7	48.0321	10-01-2015		12-01-2018
litwr0000198	7	48.2479	10-01-2016		12-01-2018
litwr0000199	7	190.6665	10-01-2014		12-01-2018
litwr0000199	7	218.8274	10-01-2015		12-01-2018
litwr0000199	7	219.8104	10-01-2016		12-01-2018
litwr0000200	7	78.7469	10-01-2014		12-01-2018
litwr0000200	7	89.571	10-01-2015		12-01-2018
litwr0000200	7	90.8061	10-01-2016		12-01-2018
litwr0000201	7	71.5259	10-01-2014		12-01-2018
litwr0000201	7	82.09	10-01-2015		12-01-2018
litwr0000201	7	82.4588	10-01-2016		12-01-2018
litwr0000202	7	61.6745	10-01-2014		12-01-2018
litwr0000202	7	70.7837	10-01-2015		12-01-2018
litwr0000202	7	71.1016	10-01-2016		12-01-2018
litwr0000203	7	44.0545	10-01-2014		12-01-2018
litwr0000203	7	50.5612	10-01-2015		12-01-2018
litwr0000203	7	50.7883	10-01-2016		12-01-2018
litwr0000204	7	41.8509	10-01-2014		12-01-2018
litwr0000204	7	48.0321	10-01-2015		12-01-2018
litwr0000204	7	48.2479	10-01-2016		12-01-2018
litwr0000205	7	190.6665	10-01-2014		12-01-2018
litwr0000205	7	218.8274	10-01-2015		12-01-2018
litwr0000205	7	219.8104	10-01-2016		12-01-2018
litwr0000206	7	78.7469	10-01-2014		12-01-2018
litwr0000206	7	89.571	10-01-2015		12-01-2018
litwr0000206	7	90.8061	10-01-2016		12-01-2018
litwr0000207	7	71.5259	10-01-2014		12-01-2018
litwr0000207	7	82.09	10-01-2015		12-01-2018
litwr0000207	7	82.4588	10-01-2016		12-01-2018
litwr0000208	7	61.6745	10-01-2014		12-01-2018
litwr0000208	7	70.7837	10-01-2015		12-01-2018
litwr0000208	7	71.1016	10-01-2016		12-01-2018
litwr0000209	7	44.0545	10-01-2014		12-01-2018
litwr0000209	7	50.5612	10-01-2015		12-01-2018
litwr0000209	7	50.7883	10-01-2016		12-01-2018
litwr0000210	7	41.8509	10-01-2014		12-01-2018
litwr0000210	7	48.0321	10-01-2015		12-01-2018
litwr0000210	7	48.2479	10-01-2016		12-01-2018
litwr0000211	7	190.6665	10-01-2014		12-01-2018
litwr0000211	7	218.8274	10-01-2015		12-01-2018
litwr0000211	7	219.8104	10-01-2016		12-01-2018
litwr0000212	7	78.7469	10-01-2014		12-01-2018
litwr0000212	7	89.571	10-01-2015		12-01-2018
litwr0000212	7	90.8061	10-01-2016		12-01-2018
litwr0000213	7	71.5259	10-01-2014		12-01-2018
litwr0000213	7	82.09	10-01-2015		12-01-2018
litwr0000213	7	82.4588	10-01-2016		12-01-2018
litwr0000214	7	61.6745	10-01-2014		12-01-2018
litwr0000214	7	70.7837	10-01-2015		12-01-2018
litwr0000214	7	71.1016	10-01-2016		12-01-2018
litwr0000215	7	44.0545	10-01-2014		12-01-2018
litwr0000215	7	50.5612	10-01-2015		12-01-2018
litwr0000215	7	50.7883	10-01-2016		12-01-2018
litwr0000216	7	41.8509	10-01-2014		12-01-2018
litwr0000216	7	48.0321	10-01-2015		12-01-2018
litwr0000216	7	48.2479	10-01-2016		12-01-2018
ctoso0000152	7	180.1711	10-01-2014		12-01-2018
ctoso0000152	7	212.9132	10-01-2015		12-01-2018
ctoso0000152	7	213.9226	10-01-2016		12-01-2018
ctoso0000153	7	78.7469	10-01-2014		12-01-2018
ctoso0000153	7	89.571	10-01-2015		12-01-2018
ctoso0000153	7	90.8061	10-01-2016		12-01-2018
ctoso0000154	7	71.5259	10-01-2014		12-01-2018
ctoso0000154	7	82.09	10-01-2015		12-01-2018
ctoso0000154	7	82.4588	10-01-2016		12-01-2018
ctoso0000155	7	61.6745	10-01-2014		12-01-2018
ctoso0000155	7	70.7837	10-01-2015		12-01-2018
ctoso0000155	7	71.1016	10-01-2016		12-01-2018
ctoso0000156	7	44.0545	10-01-2014		12-01-2018
ctoso0000156	7	50.5612	10-01-2015		12-01-2018
ctoso0000156	7	50.7883	10-01-2016		12-01-2018
ctoso0000157	7	41.8509	10-01-2014		12-01-2018
ctoso0000157	7	48.0321	10-01-2015		12-01-2018
ctoso0000157	7	48.2479	10-01-2016		12-01-2018
ctoso0000158	7	180.1711	10-01-2014		12-01-2018
ctoso0000158	7	212.9132	10-01-2015		12-01-2018
ctoso0000158	7	213.9226	10-01-2016		12-01-2018
ctoso0000159	7	78.7469	10-01-2014		12-01-2018
ctoso0000159	7	89.571	10-01-2015		12-01-2018
ctoso0000159	7	90.8061	10-01-2016		12-01-2018
ctoso0000160	7	71.5259	10-01-2014		12-01-2018
ctoso0000160	7	82.09	10-01-2015		12-01-2018
ctoso0000160	7	82.4588	10-01-2016		12-01-2018
ctoso0000161	7	61.6745	10-01-2014		12-01-2018
ctoso0000161	7	70.7837	10-01-2015		12-01-2018
ctoso0000161	7	71.1016	10-01-2016		12-01-2018
ctoso0000162	7	44.0545	10-01-2014		12-01-2018
ctoso0000162	7	50.5612	10-01-2015		12-01-2018
ctoso0000162	7	50.7883	10-01-2016		12-01-2018
ctoso0000163	7	41.8509	10-01-2014		12-01-2018
ctoso0000163	7	48.0321	10-01-2015		12-01-2018
ctoso0000163	7	48.2479	10-01-2016		12-01-2018
ctoso0000164	7	180.1711	10-01-2014		12-01-2018
ctoso0000164	7	212.9132	10-01-2015		12-01-2018
ctoso0000164	7	213.9226	10-01-2016		12-01-2018
ctoso0000165	7	78.7469	10-01-2014		12-01-2018
ctoso0000165	7	89.571	10-01-2015		12-01-2018
ctoso0000165	7	90.8061	10-01-2016		12-01-2018
ctoso0000166	7	71.5259	10-01-2014		12-01-2018
ctoso0000166	7	82.09	10-01-2015		12-01-2018
ctoso0000166	7	82.4588	10-01-2016		12-01-2018
ctoso0000167	7	61.6745	10-01-2014		12-01-2018
ctoso0000167	7	70.7837	10-01-2015		12-01-2018
ctoso0000167	7	71.1016	10-01-2016		12-01-2018
ctoso0000168	7	44.0545	10-01-2014		12-01-2018
ctoso0000168	7	50.5612	10-01-2015		12-01-2018
ctoso0000168	7	50.7883	10-01-2016		12-01-2018
ctoso0000169	7	41.8509	10-01-2014		12-01-2018
ctoso0000169	7	48.0321	10-01-2015		12-01-2018
ctoso0000169	7	48.2479	10-01-2016		12-01-2018
ctoso0000170	7	180.1711	10-01-2014		12-01-2018
ctoso0000170	7	212.9132	10-01-2015		12-01-2018
ctoso0000170	7	213.9226	10-01-2016		12-01-2018
ctoso0000171	7	78.7469	10-01-2014		12-01-2018
ctoso0000171	7	89.571	10-01-2015		12-01-2018
ctoso0000171	7	90.8061	10-01-2016		12-01-2018
ctoso0000172	7	71.5259	10-01-2014		12-01-2018
ctoso0000172	7	82.09	10-01-2015		12-01-2018
ctoso0000172	7	82.4588	10-01-2016		12-01-2018
ctoso0000173	7	61.6745	10-01-2014		12-01-2018
ctoso0000173	7	70.7837	10-01-2015		12-01-2018
ctoso0000173	7	71.1016	10-01-2016		12-01-2018
ctoso0000174	7	44.0545	10-01-2014		12-01-2018
ctoso0000174	7	50.5612	10-01-2015		12-01-2018
ctoso0000174	7	50.7883	10-01-2016		12-01-2018
ctoso0000175	7	41.8509	10-01-2014		12-01-2018
ctoso0000175	7	48.0321	10-01-2015		12-01-2018
ctoso0000175	7	48.2479	10-01-2016		12-01-2018
ctoso0000176	7	180.1711	10-01-2014		12-01-2018
ctoso0000176	7	212.9132	10-01-2015		12-01-2018
ctoso0000176	7	213.9226	10-01-2016		12-01-2018
ctoso0000177	7	78.7469	10-01-2014		12-01-2018
ctoso0000177	7	89.571	10-01-2015		12-01-2018
ctoso0000177	7	90.8061	10-01-2016		12-01-2018
ctoso0000178	7	71.5259	10-01-2014		12-01-2018
ctoso0000178	7	82.09	10-01-2015		12-01-2018
ctoso0000178	7	82.4588	10-01-2016		12-01-2018
ctoso0000179	7	61.6745	10-01-2014		12-01-2018
ctoso0000179	7	70.7837	10-01-2015		12-01-2018
ctoso0000179	7	71.1016	10-01-2016		12-01-2018
ctoso0000180	7	44.0545	10-01-2014		12-01-2018
ctoso0000180	7	50.5612	10-01-2015		12-01-2018
ctoso0000180	7	50.7883	10-01-2016		12-01-2018
ctoso0000181	7	41.8509	10-01-2014		12-01-2018
ctoso0000181	7	48.0321	10-01-2015		12-01-2018
ctoso0000181	7	48.2479	10-01-2016		12-01-2018
ctoso0000182	7	422.3111	10-01-2014		12-01-2018
ctoso0000182	7	484.6853	10-01-2015		12-01-2018
ctoso0000182	7	486.8625	10-01-2016		12-01-2018
ctoso0000183	7	345.5121	10-01-2014		12-01-2018
ctoso0000183	7	393.0039	10-01-2015		12-01-2018
ctoso0000183	7	398.4233	10-01-2016		12-01-2018
ctoso0000184	7	314.3353	10-01-2014		12-01-2018
ctoso0000184	7	360.7618	10-01-2015		12-01-2018
ctoso0000184	7	362.3823	10-01-2016		12-01-2018
ctoso0000185	7	223.8067	10-01-2014		12-01-2018
ctoso0000185	7	256.8624	10-01-2015		12-01-2018
ctoso0000185	7	258.0162	10-01-2016		12-01-2018
ctoso0000186	7	113.4459	10-01-2014		12-01-2018
ctoso0000186	7	130.2015	10-01-2015		12-01-2018
ctoso0000186	7	130.7864	10-01-2016		12-01-2018
ctoso0000187	7	422.3111	10-01-2014		12-01-2018
ctoso0000187	7	484.6853	10-01-2015		12-01-2018
ctoso0000187	7	486.8625	10-01-2016		12-01-2018
ctoso0000188	7	345.5121	10-01-2014		12-01-2018
ctoso0000188	7	393.0039	10-01-2015		12-01-2018
ctoso0000188	7	398.4233	10-01-2016		12-01-2018
ctoso0000189	7	314.3353	10-01-2014		12-01-2018
ctoso0000189	7	360.7618	10-01-2015		12-01-2018
ctoso0000189	7	362.3823	10-01-2016		12-01-2018
ctoso0000190	7	223.8067	10-01-2014		12-01-2018
ctoso0000190	7	256.8624	10-01-2015		12-01-2018
ctoso0000190	7	258.0162	10-01-2016		12-01-2018
ctoso0000191	7	113.4459	10-01-2014		12-01-2018
ctoso0000191	7	130.2015	10-01-2015		12-01-2018
ctoso0000191	7	130.7864	10-01-2016		12-01-2018
ctoso0000192	7	422.3111	10-01-2014		12-01-2018
ctoso0000192	7	484.6853	10-01-2015		12-01-2018
ctoso0000192	7	486.8625	10-01-2016		12-01-2018
ctoso0000193	7	345.5121	10-01-2014		12-01-2018
ctoso0000193	7	393.0039	10-01-2015		12-01-2018
ctoso0000193	7	398.4233	10-01-2016		12-01-2018
ctoso0000194	7	314.3353	10-01-2014		12-01-2018
ctoso0000194	7	360.7618	10-01-2015		12-01-2018
ctoso0000194	7	362.3823	10-01-2016		12-01-2018
ctoso0000195	7	223.8067	10-01-2014		12-01-2018
ctoso0000195	7	256.8624	10-01-2015		12-01-2018
ctoso0000195	7	258.0162	10-01-2016		12-01-2018
ctoso0000196	7	113.4459	10-01-2014		12-01-2018
ctoso0000196	7	130.2015	10-01-2015		12-01-2018
ctoso0000196	7	130.7864	10-01-2016		12-01-2018
ctoso0000197	7	422.3111	10-01-2014		12-01-2018
ctoso0000197	7	484.6853	10-01-2015		12-01-2018
ctoso0000197	7	486.8625	10-01-2016		12-01-2018
ctoso0000198	7	345.5121	10-01-2014		12-01-2018
ctoso0000198	7	393.0039	10-01-2015		12-01-2018
ctoso0000198	7	398.4233	10-01-2016		12-01-2018
ctoso0000199	7	314.3353	10-01-2014		12-01-2018
ctoso0000199	7	360.7618	10-01-2015		12-01-2018
ctoso0000199	7	362.3823	10-01-2016		12-01-2018
ctoso0000200	7	223.8067	10-01-2014		12-01-2018
ctoso0000200	7	256.8624	10-01-2015		12-01-2018
ctoso0000200	7	258.0162	10-01-2016		12-01-2018
ctoso0000201	7	113.4459	10-01-2014		12-01-2018
ctoso0000201	7	130.2015	10-01-2015		12-01-2018
ctoso0000201	7	130.7864	10-01-2016		12-01-2018
ctoso0000202	7	422.3111	10-01-2014		12-01-2018
ctoso0000202	7	484.6853	10-01-2015		12-01-2018
ctoso0000202	7	486.8625	10-01-2016		12-01-2018
ctoso0000203	7	345.5121	10-01-2014		12-01-2018
ctoso0000203	7	393.0039	10-01-2015		12-01-2018
ctoso0000203	7	398.4233	10-01-2016		12-01-2018
ctoso0000204	7	314.3353	10-01-2014		12-01-2018
ctoso0000204	7	360.7618	10-01-2015		12-01-2018
ctoso0000204	7	362.3823	10-01-2016		12-01-2018
ctoso0000205	7	223.8067	10-01-2014		12-01-2018
ctoso0000205	7	256.8624	10-01-2015		12-01-2018
ctoso0000205	7	258.0162	10-01-2016		12-01-2018
ctoso0000206	7	113.4459	10-01-2014		12-01-2018
ctoso0000206	7	130.2015	10-01-2015		12-01-2018
ctoso0000206	7	130.7864	10-01-2016		12-01-2018
ctoso0000207	7	422.3111	10-01-2014		12-01-2018
ctoso0000207	7	484.6853	10-01-2015		12-01-2018
ctoso0000207	7	486.8625	10-01-2016		12-01-2018
ctoso0000208	7	345.5121	10-01-2014		12-01-2018
ctoso0000208	7	393.0039	10-01-2015		12-01-2018
ctoso0000208	7	398.4233	10-01-2016		12-01-2018
ctoso0000209	7	314.3353	10-01-2014		12-01-2018
ctoso0000209	7	360.7618	10-01-2015		12-01-2018
ctoso0000209	7	362.3823	10-01-2016		12-01-2018
ctoso0000210	7	223.8067	10-01-2014		12-01-2018
ctoso0000210	7	256.8624	10-01-2015		12-01-2018
ctoso0000210	7	258.0162	10-01-2016		12-01-2018
ctoso0000211	7	113.4459	10-01-2014		12-01-2018
ctoso0000211	7	130.2015	10-01-2015		12-01-2018
ctoso0000211	7	130.7864	10-01-2016		12-01-2018
ctoso0000212	7	345.5121	10-01-2014		12-01-2018
ctoso0000212	7	393.0039	10-01-2015		12-01-2018
ctoso0000212	7	398.4233	10-01-2016		12-01-2018
ctoso0000213	7	468.0805	10-01-2014		12-01-2018
ctoso0000213	7	532.4199	10-01-2015		12-01-2018
ctoso0000213	7	539.7618	10-01-2016		12-01-2018
ctoso0000214	7	293.7276	10-01-2014		12-01-2018
ctoso0000214	7	334.1015	10-01-2015		12-01-2018
ctoso0000214	7	338.7087	10-01-2016		12-01-2018
ctoso0000215	7	176.8401	10-01-2014		12-01-2018
ctoso0000215	7	202.9589	10-01-2015		12-01-2018
ctoso0000215	7	203.8706	10-01-2016		12-01-2018
ctoso0000216	7	71.811	10-01-2014		12-01-2018
ctoso0000216	7	82.4173	10-01-2015		12-01-2018
ctoso0000216	7	82.7875	10-01-2016		12-01-2018
ctoso0000217	7	65.641	10-01-2014		12-01-2018
ctoso0000217	7	75.336	10-01-2015		12-01-2018
ctoso0000217	7	75.6744	10-01-2016		12-01-2018
ctoso0000218	7	57.2328	10-01-2014		12-01-2018
ctoso0000218	7	65.6859	10-01-2015		12-01-2018
ctoso0000218	7	65.981	10-01-2016		12-01-2018
ctoso0000219	7	468.0805	10-01-2014		12-01-2018
ctoso0000219	7	532.4199	10-01-2015		12-01-2018
ctoso0000219	7	539.7618	10-01-2016		12-01-2018
ctoso0000220	7	293.7276	10-01-2014		12-01-2018
ctoso0000220	7	334.1015	10-01-2015		12-01-2018
ctoso0000220	7	338.7087	10-01-2016		12-01-2018
ctoso0000221	7	176.8401	10-01-2014		12-01-2018
ctoso0000221	7	202.9589	10-01-2015		12-01-2018
ctoso0000221	7	203.8706	10-01-2016		12-01-2018
ctoso0000222	7	71.811	10-01-2014		12-01-2018
ctoso0000222	7	82.4173	10-01-2015		12-01-2018
ctoso0000222	7	82.7875	10-01-2016		12-01-2018
ctoso0000223	7	65.641	10-01-2014		12-01-2018
ctoso0000223	7	75.336	10-01-2015		12-01-2018
ctoso0000223	7	75.6744	10-01-2016		12-01-2018
ctoso0000224	7	57.2328	10-01-2014		12-01-2018
ctoso0000224	7	65.6859	10-01-2015		12-01-2018
ctoso0000224	7	65.981	10-01-2016		12-01-2018
ctoso0000225	7	468.0805	10-01-2014		12-01-2018
ctoso0000225	7	532.4199	10-01-2015		12-01-2018
ctoso0000225	7	539.7618	10-01-2016		12-01-2018
ctoso0000226	7	293.7276	10-01-2014		12-01-2018
ctoso0000226	7	334.1015	10-01-2015		12-01-2018
ctoso0000226	7	338.7087	10-01-2016		12-01-2018
ctoso0000227	7	176.8401	10-01-2014		12-01-2018
ctoso0000227	7	202.9589	10-01-2015		12-01-2018
ctoso0000227	7	203.8706	10-01-2016		12-01-2018
ctoso0000228	7	71.811	10-01-2014		12-01-2018
ctoso0000228	7	82.4173	10-01-2015		12-01-2018
ctoso0000228	7	82.7875	10-01-2016		12-01-2018
ctoso0000229	7	65.641	10-01-2014		12-01-2018
ctoso0000229	7	75.336	10-01-2015		12-01-2018
ctoso0000229	7	75.6744	10-01-2016		12-01-2018
ctoso0000230	7	57.2328	10-01-2014		12-01-2018
ctoso0000230	7	65.6859	10-01-2015		12-01-2018
ctoso0000230	7	65.981	10-01-2016		12-01-2018
ctoso0000231	7	468.0805	10-01-2014		12-01-2018
ctoso0000231	7	532.4199	10-01-2015		12-01-2018
ctoso0000231	7	539.7618	10-01-2016		12-01-2018
ctoso0000232	7	293.7276	10-01-2014		12-01-2018
ctoso0000232	7	334.1015	10-01-2015		12-01-2018
ctoso0000232	7	338.7087	10-01-2016		12-01-2018
ctoso0000233	7	176.8401	10-01-2014		12-01-2018
ctoso0000233	7	202.9589	10-01-2015		12-01-2018
ctoso0000233	7	203.8706	10-01-2016		12-01-2018
ctoso0000234	7	71.811	10-01-2014		12-01-2018
ctoso0000234	7	82.4173	10-01-2015		12-01-2018
ctoso0000234	7	82.7875	10-01-2016		12-01-2018
ctoso0000235	7	65.641	10-01-2014		12-01-2018
ctoso0000235	7	75.336	10-01-2015		12-01-2018
ctoso0000235	7	75.6744	10-01-2016		12-01-2018
ctoso0000236	7	57.2328	10-01-2014		12-01-2018
ctoso0000236	7	65.6859	10-01-2015		12-01-2018
ctoso0000236	7	65.981	10-01-2016		12-01-2018
advwk0000129	7	446.4101	10-01-2014		12-01-2018
advwk0000129	7	527.5353	10-01-2015		12-01-2018
advwk0000129	7	530.0363	10-01-2016		12-01-2018
advwk0000130	7	293.7276	10-01-2014		12-01-2018
advwk0000130	7	334.1015	10-01-2015		12-01-2018
advwk0000130	7	338.7087	10-01-2016		12-01-2018
advwk0000131	7	176.8401	10-01-2014		12-01-2018
advwk0000131	7	202.9589	10-01-2015		12-01-2018
advwk0000131	7	203.8706	10-01-2016		12-01-2018
advwk0000132	7	71.811	10-01-2014		12-01-2018
advwk0000132	7	82.4173	10-01-2015		12-01-2018
advwk0000132	7	82.7875	10-01-2016		12-01-2018
advwk0000133	7	65.641	10-01-2014		12-01-2018
advwk0000133	7	75.336	10-01-2015		12-01-2018
advwk0000133	7	75.6744	10-01-2016		12-01-2018
advwk0000134	7	57.2328	10-01-2014		12-01-2018
advwk0000134	7	65.6859	10-01-2015		12-01-2018
advwk0000134	7	65.981	10-01-2016		12-01-2018
advwk0000135	7	446.4101	10-01-2014		12-01-2018
advwk0000135	7	527.5353	10-01-2015		12-01-2018
advwk0000135	7	530.0363	10-01-2016		12-01-2018
advwk0000136	7	293.7276	10-01-2014		12-01-2018
advwk0000136	7	334.1015	10-01-2015		12-01-2018
advwk0000136	7	338.7087	10-01-2016		12-01-2018
advwk0000137	7	176.8401	10-01-2014		12-01-2018
advwk0000137	7	202.9589	10-01-2015		12-01-2018
advwk0000137	7	203.8706	10-01-2016		12-01-2018
advwk0000138	7	71.811	10-01-2014		12-01-2018
advwk0000138	7	82.4173	10-01-2015		12-01-2018
advwk0000138	7	82.7875	10-01-2016		12-01-2018
advwk0000139	7	65.641	10-01-2014		12-01-2018
advwk0000139	7	75.336	10-01-2015		12-01-2018
advwk0000139	7	75.6744	10-01-2016		12-01-2018
advwk0000140	7	57.2328	10-01-2014		12-01-2018
advwk0000140	7	65.6859	10-01-2015		12-01-2018
advwk0000140	7	65.981	10-01-2016		12-01-2018
advwk0000141	7	446.4101	10-01-2014		12-01-2018
advwk0000141	7	527.5353	10-01-2015		12-01-2018
advwk0000141	7	530.0363	10-01-2016		12-01-2018
advwk0000142	7	293.7276	10-01-2014		12-01-2018
advwk0000142	7	334.1015	10-01-2015		12-01-2018
advwk0000142	7	338.7087	10-01-2016		12-01-2018
advwk0000143	7	176.8401	10-01-2014		12-01-2018
advwk0000143	7	202.9589	10-01-2015		12-01-2018
advwk0000143	7	203.8706	10-01-2016		12-01-2018
advwk0000144	7	71.811	10-01-2014		12-01-2018
advwk0000144	7	82.4173	10-01-2015		12-01-2018
advwk0000144	7	82.7875	10-01-2016		12-01-2018
advwk0000145	7	65.641	10-01-2014		12-01-2018
advwk0000145	7	75.336	10-01-2015		12-01-2018
advwk0000145	7	75.6744	10-01-2016		12-01-2018
advwk0000146	7	57.2328	10-01-2014		12-01-2018
advwk0000146	7	65.6859	10-01-2015		12-01-2018
advwk0000146	7	65.981	10-01-2016		12-01-2018
advwk0000147	7	446.4101	10-01-2014		12-01-2018
advwk0000147	7	527.5353	10-01-2015		12-01-2018
advwk0000147	7	530.0363	10-01-2016		12-01-2018
advwk0000148	7	293.7276	10-01-2014		12-01-2018
advwk0000148	7	334.1015	10-01-2015		12-01-2018
advwk0000148	7	338.7087	10-01-2016		12-01-2018
advwk0000149	7	176.8401	10-01-2014		12-01-2018
advwk0000149	7	202.9589	10-01-2015		12-01-2018
advwk0000149	7	203.8706	10-01-2016		12-01-2018
advwk0000150	7	71.811	10-01-2014		12-01-2018
advwk0000150	7	82.4173	10-01-2015		12-01-2018
advwk0000150	7	82.7875	10-01-2016		12-01-2018
advwk0000151	7	65.641	10-01-2014		12-01-2018
advwk0000151	7	75.336	10-01-2015		12-01-2018
advwk0000151	7	75.6744	10-01-2016		12-01-2018
advwk0000152	7	57.2328	10-01-2014		12-01-2018
advwk0000152	7	65.6859	10-01-2015		12-01-2018
advwk0000152	7	65.981	10-01-2016		12-01-2018
fabrk0000242	7	446.4101	10-01-2014		12-01-2018
fabrk0000242	7	527.5353	10-01-2015		12-01-2018
fabrk0000242	7	530.0363	10-01-2016		12-01-2018
fabrk0000243	7	293.7276	10-01-2014		12-01-2018
fabrk0000243	7	334.1015	10-01-2015		12-01-2018
fabrk0000243	7	338.7087	10-01-2016		12-01-2018
fabrk0000244	7	176.8401	10-01-2014		12-01-2018
fabrk0000244	7	202.9589	10-01-2015		12-01-2018
fabrk0000244	7	203.8706	10-01-2016		12-01-2018
fabrk0000245	7	71.811	10-01-2014		12-01-2018
fabrk0000245	7	82.4173	10-01-2015		12-01-2018
fabrk0000245	7	82.7875	10-01-2016		12-01-2018
fabrk0000246	7	65.641	10-01-2014		12-01-2018
fabrk0000246	7	75.336	10-01-2015		12-01-2018
fabrk0000246	7	75.6744	10-01-2016		12-01-2018
fabrk0000247	7	57.2328	10-01-2014		12-01-2018
fabrk0000247	7	65.6859	10-01-2015		12-01-2018
fabrk0000247	7	65.981	10-01-2016		12-01-2018
fabrk0000248	7	446.4101	10-01-2014		12-01-2018
fabrk0000248	7	527.5353	10-01-2015		12-01-2018
fabrk0000248	7	530.0363	10-01-2016		12-01-2018
fabrk0000249	7	293.7276	10-01-2014		12-01-2018
fabrk0000249	7	334.1015	10-01-2015		12-01-2018
fabrk0000249	7	338.7087	10-01-2016		12-01-2018
fabrk0000250	7	176.8401	10-01-2014		12-01-2018
fabrk0000250	7	202.9589	10-01-2015		12-01-2018
fabrk0000250	7	203.8706	10-01-2016		12-01-2018
fabrk0000251	7	71.811	10-01-2014		12-01-2018
fabrk0000251	7	82.4173	10-01-2015		12-01-2018
fabrk0000251	7	82.7875	10-01-2016		12-01-2018
fabrk0000252	7	65.641	10-01-2014		12-01-2018
fabrk0000252	7	75.336	10-01-2015		12-01-2018
fabrk0000252	7	75.6744	10-01-2016		12-01-2018
fabrk0000253	7	57.2328	10-01-2014		12-01-2018
fabrk0000253	7	65.6859	10-01-2015		12-01-2018
fabrk0000253	7	65.981	10-01-2016		12-01-2018
fabrk0000254	7	446.4101	10-01-2014		12-01-2018
fabrk0000254	7	527.5353	10-01-2015		12-01-2018
fabrk0000254	7	530.0363	10-01-2016		12-01-2018
fabrk0000255	7	293.7276	10-01-2014		12-01-2018
fabrk0000255	7	334.1015	10-01-2015		12-01-2018
fabrk0000255	7	338.7087	10-01-2016		12-01-2018
fabrk0000256	7	176.8401	10-01-2014		12-01-2018
fabrk0000256	7	202.9589	10-01-2015		12-01-2018
fabrk0000256	7	203.8706	10-01-2016		12-01-2018
fabrk0000257	7	71.811	10-01-2014		12-01-2018
fabrk0000257	7	82.4173	10-01-2015		12-01-2018
fabrk0000257	7	82.7875	10-01-2016		12-01-2018
fabrk0000258	7	65.641	10-01-2014		12-01-2018
fabrk0000258	7	75.336	10-01-2015		12-01-2018
fabrk0000258	7	75.6744	10-01-2016		12-01-2018
fabrk0000259	7	57.2328	10-01-2014		12-01-2018
fabrk0000259	7	65.6859	10-01-2015		12-01-2018
fabrk0000259	7	65.981	10-01-2016		12-01-2018
fabrk0000260	7	446.4101	10-01-2014		12-01-2018
fabrk0000260	7	527.5353	10-01-2015		12-01-2018
fabrk0000260	7	530.0363	10-01-2016		12-01-2018
fabrk0000261	7	293.7276	10-01-2014		12-01-2018
fabrk0000261	7	334.1015	10-01-2015		12-01-2018
fabrk0000261	7	338.7087	10-01-2016		12-01-2018
fabrk0000262	7	176.8401	10-01-2014		12-01-2018
fabrk0000262	7	202.9589	10-01-2015		12-01-2018
fabrk0000262	7	203.8706	10-01-2016		12-01-2018
fabrk0000263	7	71.811	10-01-2014		12-01-2018
fabrk0000263	7	82.4173	10-01-2015		12-01-2018
fabrk0000263	7	82.7875	10-01-2016		12-01-2018
fabrk0000264	7	65.641	10-01-2014		12-01-2018
fabrk0000264	7	75.336	10-01-2015		12-01-2018
fabrk0000264	7	75.6744	10-01-2016		12-01-2018
fabrk0000265	7	57.2328	10-01-2014		12-01-2018
fabrk0000265	7	65.6859	10-01-2015		12-01-2018
fabrk0000265	7	65.981	10-01-2016		12-01-2018
fabrk0000266	7	176.8401	10-01-2014		12-01-2018
fabrk0000266	7	202.9589	10-01-2015		12-01-2018
fabrk0000266	7	203.8706	10-01-2016		12-01-2018
fabrk0000267	7	71.811	10-01-2014		12-01-2018
fabrk0000267	7	82.4173	10-01-2015		12-01-2018
fabrk0000267	7	82.7875	10-01-2016		12-01-2018
advwk0000153	7	172.0706	10-01-2014		12-01-2018
advwk0000153	7	203.3406	10-01-2015		12-01-2018
advwk0000153	7	204.3046	10-01-2016		12-01-2018
