Brand_ID	ProductLabel	CurrencyKey	UnitCost_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate
ttoys0000117	0702117	7	12.5815	01-01-2012		12-01-2018
ttoys0000118	0702118	7	12.5815	01-01-2012		12-01-2018
ttoys0000118	0702118	7	13.0564	10-01-2012		12-01-2018
ttoys0000118	0702118	7	13.0103	10-01-2013		12-01-2018
ttoys0000119	0702119	7	12.5815	01-01-2012		12-01-2018
ttoys0000119	0702119	7	13.0564	10-01-2012		12-01-2018
ttoys0000119	0702119	7	13.0103	10-01-2013		12-01-2018
ttoys0000120	0702120	7	12.5815	01-01-2012		12-01-2018
ttoys0000120	0702120	7	13.0564	10-01-2012		12-01-2018
ttoys0000120	0702120	7	13.0103	10-01-2013		12-01-2018
litwr0000001	0801001	7	677.7983	01-01-2012		12-01-2018
litwr0000002	0801002	7	705.5764	01-01-2012		12-01-2018
litwr0000002	0801002	7	695.8425	10-01-2013		12-01-2018
litwr0000003	0801003	7	644.9135	01-01-2012		12-01-2018
litwr0000003	0801003	7	669.2554	10-01-2012		12-01-2018
litwr0000003	0801003	7	666.8911	10-01-2013		12-01-2018
litwr0000004	0801004	7	628.8607	01-01-2012		12-01-2018
litwr0000004	0801004	7	652.5967	10-01-2012		12-01-2018
litwr0000004	0801004	7	650.2912	10-01-2013		12-01-2018
litwr0000005	0801005	7	392.8894	01-01-2012		12-01-2018
litwr0000005	0801005	7	407.7188	10-01-2012		12-01-2018
litwr0000005	0801005	7	406.2785	10-01-2013		12-01-2018
litwr0000006	0801006	7	677.7983	01-01-2012		12-01-2018
litwr0000007	0801007	7	705.5764	01-01-2012		12-01-2018
litwr0000007	0801007	7	695.8425	10-01-2013		12-01-2018
litwr0000008	0801008	7	644.9135	01-01-2012		12-01-2018
litwr0000008	0801008	7	669.2554	10-01-2012		12-01-2018
litwr0000008	0801008	7	666.8911	10-01-2013		12-01-2018
litwr0000009	0801009	7	628.8607	01-01-2012		12-01-2018
litwr0000009	0801009	7	652.5967	10-01-2012		12-01-2018
litwr0000009	0801009	7	650.2912	10-01-2013		12-01-2018
litwr0000010	0801010	7	392.8894	01-01-2012		12-01-2018
litwr0000010	0801010	7	407.7188	10-01-2012		12-01-2018
litwr0000010	0801010	7	406.2785	10-01-2013		12-01-2018
litwr0000011	0801011	7	677.7983	01-01-2012		12-01-2018
litwr0000012	0801012	7	705.5764	01-01-2012		12-01-2018
litwr0000012	0801012	7	695.8425	10-01-2013		12-01-2018
litwr0000013	0801013	7	644.9135	01-01-2012		12-01-2018
litwr0000013	0801013	7	669.2554	10-01-2012		12-01-2018
litwr0000013	0801013	7	666.8911	10-01-2013		12-01-2018
litwr0000014	0801014	7	628.8607	01-01-2012		12-01-2018
litwr0000014	0801014	7	652.5967	10-01-2012		12-01-2018
litwr0000014	0801014	7	650.2912	10-01-2013		12-01-2018
litwr0000015	0801015	7	392.8894	01-01-2012		12-01-2018
litwr0000015	0801015	7	407.7188	10-01-2012		12-01-2018
litwr0000015	0801015	7	406.2785	10-01-2013		12-01-2018
litwr0000016	0801016	7	677.7983	01-01-2012		12-01-2018
litwr0000017	0801017	7	705.5764	01-01-2012		12-01-2018
litwr0000017	0801017	7	695.8425	10-01-2013		12-01-2018
litwr0000018	0801018	7	644.9135	01-01-2012		12-01-2018
litwr0000018	0801018	7	669.2554	10-01-2012		12-01-2018
litwr0000018	0801018	7	666.8911	10-01-2013		12-01-2018
litwr0000019	0801019	7	628.8607	01-01-2012		12-01-2018
litwr0000019	0801019	7	652.5967	10-01-2012		12-01-2018
litwr0000019	0801019	7	650.2912	10-01-2013		12-01-2018
litwr0000020	0801020	7	392.8894	01-01-2012		12-01-2018
litwr0000020	0801020	7	407.7188	10-01-2012		12-01-2018
litwr0000020	0801020	7	406.2785	10-01-2013		12-01-2018
ntrad0000028	0801021	7	678.0297	01-01-2012		12-01-2018
ntrad0000028	0801021	7	703.6215	10-01-2012		12-01-2018
ntrad0000028	0801021	7	701.1358	10-01-2013		12-01-2018
ntrad0000029	0801022	7	705.8927	01-01-2012		12-01-2018
ntrad0000029	0801022	7	696.1544	10-01-2013		12-01-2018
ntrad0000030	0801023	7	645.2375	01-01-2012		12-01-2018
ntrad0000030	0801023	7	669.5916	10-01-2012		12-01-2018
ntrad0000030	0801023	7	667.2261	10-01-2013		12-01-2018
ntrad0000031	0801024	7	629.2156	01-01-2012		12-01-2018
ntrad0000031	0801024	7	652.9649	10-01-2012		12-01-2018
ntrad0000031	0801024	7	650.6581	10-01-2013		12-01-2018
ntrad0000032	0801025	7	393.2443	01-01-2012		12-01-2018
ntrad0000032	0801025	7	408.087	10-01-2012		12-01-2018
ntrad0000032	0801025	7	406.6454	10-01-2013		12-01-2018
ntrad0000033	0801026	7	678.0297	01-01-2012		12-01-2018
ntrad0000033	0801026	7	703.6215	10-01-2012		12-01-2018
ntrad0000033	0801026	7	701.1358	10-01-2013		12-01-2018
ntrad0000034	0801027	7	705.8927	01-01-2012		12-01-2018
ntrad0000034	0801027	7	696.1544	10-01-2013		12-01-2018
ntrad0000035	0801028	7	645.2375	01-01-2012		12-01-2018
ntrad0000035	0801028	7	669.5916	10-01-2012		12-01-2018
ntrad0000035	0801028	7	667.2261	10-01-2013		12-01-2018
ntrad0000036	0801029	7	629.2156	01-01-2012		12-01-2018
ntrad0000036	0801029	7	652.9649	10-01-2012		12-01-2018
ntrad0000036	0801029	7	650.6581	10-01-2013		12-01-2018
ntrad0000037	0801030	7	393.2443	01-01-2012		12-01-2018
ntrad0000037	0801030	7	408.087	10-01-2012		12-01-2018
ntrad0000037	0801030	7	406.6454	10-01-2013		12-01-2018
ntrad0000038	0801031	7	678.0297	01-01-2012		12-01-2018
ntrad0000038	0801031	7	703.6215	10-01-2012		12-01-2018
ntrad0000038	0801031	7	701.1358	10-01-2013		12-01-2018
ntrad0000039	0801032	7	705.8927	01-01-2012		12-01-2018
ntrad0000039	0801032	7	696.1544	10-01-2013		12-01-2018
ntrad0000040	0801033	7	645.2375	01-01-2012		12-01-2018
ntrad0000040	0801033	7	669.5916	10-01-2012		12-01-2018
ntrad0000040	0801033	7	667.2261	10-01-2013		12-01-2018
ntrad0000041	0801034	7	629.2156	01-01-2012		12-01-2018
ntrad0000041	0801034	7	652.9649	10-01-2012		12-01-2018
ntrad0000041	0801034	7	650.6581	10-01-2013		12-01-2018
ntrad0000042	0801035	7	393.2443	01-01-2012		12-01-2018
ntrad0000042	0801035	7	408.087	10-01-2012		12-01-2018
ntrad0000042	0801035	7	406.6454	10-01-2013		12-01-2018
ntrad0000043	0801036	7	678.0297	01-01-2012		12-01-2018
ntrad0000043	0801036	7	703.6215	10-01-2012		12-01-2018
ntrad0000043	0801036	7	701.1358	10-01-2013		12-01-2018
ntrad0000044	0801037	7	705.8927	01-01-2012		12-01-2018
ntrad0000044	0801037	7	696.1544	10-01-2013		12-01-2018
ntrad0000045	0801038	7	645.2375	01-01-2012		12-01-2018
ntrad0000045	0801038	7	669.5916	10-01-2012		12-01-2018
ntrad0000045	0801038	7	667.2261	10-01-2013		12-01-2018
ntrad0000046	0801039	7	629.2156	01-01-2012		12-01-2018
ntrad0000046	0801039	7	652.9649	10-01-2012		12-01-2018
ntrad0000046	0801039	7	650.6581	10-01-2013		12-01-2018
ntrad0000047	0801040	7	393.2443	01-01-2012		12-01-2018
ntrad0000047	0801040	7	408.087	10-01-2012		12-01-2018
ntrad0000047	0801040	7	406.6454	10-01-2013		12-01-2018
ctoso0000122	0801041	7	677.7983	01-01-2012		12-01-2018
ctoso0000123	0801042	7	705.5764	01-01-2012		12-01-2018
ctoso0000123	0801042	7	695.8425	10-01-2013		12-01-2018
ctoso0000124	0801043	7	644.9135	01-01-2012		12-01-2018
ctoso0000124	0801043	7	669.2554	10-01-2012		12-01-2018
ctoso0000124	0801043	7	666.8911	10-01-2013		12-01-2018
ctoso0000125	0801044	7	628.8607	01-01-2012		12-01-2018
ctoso0000125	0801044	7	652.5967	10-01-2012		12-01-2018
ctoso0000125	0801044	7	650.2912	10-01-2013		12-01-2018
ctoso0000126	0801045	7	392.8894	01-01-2012		12-01-2018
ctoso0000126	0801045	7	407.7188	10-01-2012		12-01-2018
ctoso0000126	0801045	7	406.2785	10-01-2013		12-01-2018
ctoso0000127	0801046	7	677.7983	01-01-2012		12-01-2018
ctoso0000128	0801047	7	705.5764	01-01-2012		12-01-2018
ctoso0000128	0801047	7	695.8425	10-01-2013		12-01-2018
ctoso0000129	0801048	7	644.9135	01-01-2012		12-01-2018
ctoso0000129	0801048	7	669.2554	10-01-2012		12-01-2018
ctoso0000129	0801048	7	666.8911	10-01-2013		12-01-2018
ctoso0000130	0801049	7	628.8607	01-01-2012		12-01-2018
ctoso0000130	0801049	7	652.5967	10-01-2012		12-01-2018
ctoso0000130	0801049	7	650.2912	10-01-2013		12-01-2018
ctoso0000131	0801050	7	392.8894	01-01-2012		12-01-2018
ctoso0000131	0801050	7	407.7188	10-01-2012		12-01-2018
ctoso0000131	0801050	7	406.2785	10-01-2013		12-01-2018
ctoso0000132	0801051	7	677.7983	01-01-2012		12-01-2018
ctoso0000133	0801052	7	705.5764	01-01-2012		12-01-2018
ctoso0000133	0801052	7	695.8425	10-01-2013		12-01-2018
ctoso0000134	0801053	7	644.9135	01-01-2012		12-01-2018
ctoso0000134	0801053	7	669.2554	10-01-2012		12-01-2018
ctoso0000134	0801053	7	666.8911	10-01-2013		12-01-2018
ctoso0000135	0801054	7	628.8607	01-01-2012		12-01-2018
ctoso0000135	0801054	7	652.5967	10-01-2012		12-01-2018
ctoso0000135	0801054	7	650.2912	10-01-2013		12-01-2018
ctoso0000136	0801055	7	392.8894	01-01-2012		12-01-2018
ctoso0000136	0801055	7	407.7188	10-01-2012		12-01-2018
ctoso0000136	0801055	7	406.2785	10-01-2013		12-01-2018
ctoso0000137	0801056	7	677.7983	01-01-2012		12-01-2018
ctoso0000138	0801057	7	705.5764	01-01-2012		12-01-2018
ctoso0000138	0801057	7	695.8425	10-01-2013		12-01-2018
ctoso0000139	0801058	7	644.9135	01-01-2012		12-01-2018
ctoso0000139	0801058	7	669.2554	10-01-2012		12-01-2018
ctoso0000139	0801058	7	666.8911	10-01-2013		12-01-2018
ctoso0000140	0801059	7	628.8607	01-01-2012		12-01-2018
ctoso0000140	0801059	7	652.5967	10-01-2012		12-01-2018
ctoso0000140	0801059	7	650.2912	10-01-2013		12-01-2018
ctoso0000141	0801060	7	392.8894	01-01-2012		12-01-2018
ctoso0000141	0801060	7	407.7188	10-01-2012		12-01-2018
ctoso0000141	0801060	7	406.2785	10-01-2013		12-01-2018
ctoso0000142	0801061	7	677.7983	01-01-2012		12-01-2018
ctoso0000143	0801062	7	705.5764	01-01-2012		12-01-2018
ctoso0000143	0801062	7	695.8425	10-01-2013		12-01-2018
ctoso0000144	0801063	7	644.9135	01-01-2012		12-01-2018
ctoso0000144	0801063	7	669.2554	10-01-2012		12-01-2018
ctoso0000144	0801063	7	666.8911	10-01-2013		12-01-2018
ctoso0000145	0801064	7	628.8607	01-01-2012		12-01-2018
ctoso0000145	0801064	7	652.5967	10-01-2012		12-01-2018
ctoso0000145	0801064	7	650.2912	10-01-2013		12-01-2018
ctoso0000146	0801065	7	392.8894	01-01-2012		12-01-2018
ctoso0000146	0801065	7	407.7188	10-01-2012		12-01-2018
ctoso0000146	0801065	7	406.2785	10-01-2013		12-01-2018
ctoso0000147	0801066	7	677.7983	01-01-2012		12-01-2018
ctoso0000148	0801067	7	705.5764	01-01-2012		12-01-2018
ctoso0000148	0801067	7	695.8425	10-01-2013		12-01-2018
ctoso0000149	0801068	7	644.9135	01-01-2012		12-01-2018
ctoso0000149	0801068	7	669.2554	10-01-2012		12-01-2018
ctoso0000149	0801068	7	666.8911	10-01-2013		12-01-2018
ctoso0000150	0801069	7	628.8607	01-01-2012		12-01-2018
ctoso0000150	0801069	7	652.5967	10-01-2012		12-01-2018
ctoso0000150	0801069	7	650.2912	10-01-2013		12-01-2018
ctoso0000151	0801070	7	392.8894	01-01-2012		12-01-2018
ctoso0000151	0801070	7	407.7188	10-01-2012		12-01-2018
ctoso0000151	0801070	7	406.2785	10-01-2013		12-01-2018
fabrk0000200	0802001	7	817.8537	01-01-2012		12-01-2018
fabrk0000201	0802002	7	318.9122	01-01-2012		12-01-2018
fabrk0000201	0802002	7	314.5126	10-01-2013		12-01-2018
fabrk0000202	0802003	7	174.8841	01-01-2012		12-01-2018
fabrk0000202	0802003	7	181.485	10-01-2012		12-01-2018
fabrk0000202	0802003	7	180.8438	10-01-2013		12-01-2018
fabrk0000203	0802004	7	117.9779	01-01-2012		12-01-2018
fabrk0000203	0802004	7	122.4309	10-01-2012		12-01-2018
fabrk0000203	0802004	7	121.9984	10-01-2013		12-01-2018
fabrk0000204	0802005	7	110.1174	01-01-2012		12-01-2018
fabrk0000204	0802005	7	114.2737	10-01-2012		12-01-2018
fabrk0000204	0802005	7	113.87	10-01-2013		12-01-2018
fabrk0000205	0802006	7	51.1207	01-01-2012		12-01-2018
fabrk0000205	0802006	7	53.0502	10-01-2012		12-01-2018
fabrk0000205	0802006	7	52.8628	10-01-2013		12-01-2018
fabrk0000206	0802007	7	817.8537	01-01-2012		12-01-2018
fabrk0000207	0802008	7	318.9122	01-01-2012		12-01-2018
fabrk0000207	0802008	7	314.5126	10-01-2013		12-01-2018
fabrk0000208	0802009	7	174.8841	01-01-2012		12-01-2018
fabrk0000208	0802009	7	181.485	10-01-2012		12-01-2018
fabrk0000208	0802009	7	180.8438	10-01-2013		12-01-2018
fabrk0000209	0802010	7	117.9779	01-01-2012		12-01-2018
fabrk0000209	0802010	7	122.4309	10-01-2012		12-01-2018
fabrk0000209	0802010	7	121.9984	10-01-2013		12-01-2018
fabrk0000210	0802011	7	110.1174	01-01-2012		12-01-2018
fabrk0000210	0802011	7	114.2737	10-01-2012		12-01-2018
fabrk0000210	0802011	7	113.87	10-01-2013		12-01-2018
fabrk0000211	0802012	7	51.1207	01-01-2012		12-01-2018
fabrk0000211	0802012	7	53.0502	10-01-2012		12-01-2018
fabrk0000211	0802012	7	52.8628	10-01-2013		12-01-2018
fabrk0000212	0802013	7	817.8537	01-01-2012		12-01-2018
fabrk0000213	0802014	7	318.9122	01-01-2012		12-01-2018
fabrk0000213	0802014	7	314.5126	10-01-2013		12-01-2018
fabrk0000214	0802015	7	174.8841	01-01-2012		12-01-2018
fabrk0000214	0802015	7	181.485	10-01-2012		12-01-2018
fabrk0000214	0802015	7	180.8438	10-01-2013		12-01-2018
fabrk0000215	0802016	7	117.9779	01-01-2012		12-01-2018
fabrk0000215	0802016	7	122.4309	10-01-2012		12-01-2018
fabrk0000215	0802016	7	121.9984	10-01-2013		12-01-2018
fabrk0000216	0802017	7	110.1174	01-01-2012		12-01-2018
fabrk0000216	0802017	7	114.2737	10-01-2012		12-01-2018
fabrk0000216	0802017	7	113.87	10-01-2013		12-01-2018
fabrk0000217	0802018	7	51.1207	01-01-2012		12-01-2018
fabrk0000217	0802018	7	53.0502	10-01-2012		12-01-2018
fabrk0000217	0802018	7	52.8628	10-01-2013		12-01-2018
fabrk0000218	0802019	7	817.8537	01-01-2012		12-01-2018
fabrk0000219	0802020	7	318.9122	01-01-2012		12-01-2018
fabrk0000219	0802020	7	314.5126	10-01-2013		12-01-2018
fabrk0000220	0802021	7	174.8841	01-01-2012		12-01-2018
fabrk0000220	0802021	7	181.485	10-01-2012		12-01-2018
fabrk0000220	0802021	7	180.8438	10-01-2013		12-01-2018
fabrk0000221	0802022	7	117.9779	01-01-2012		12-01-2018
fabrk0000221	0802022	7	122.4309	10-01-2012		12-01-2018
fabrk0000221	0802022	7	121.9984	10-01-2013		12-01-2018
fabrk0000222	0802023	7	110.1174	01-01-2012		12-01-2018
fabrk0000222	0802023	7	114.2737	10-01-2012		12-01-2018
fabrk0000222	0802023	7	113.87	10-01-2013		12-01-2018
fabrk0000223	0802024	7	51.1207	01-01-2012		12-01-2018
fabrk0000223	0802024	7	53.0502	10-01-2012		12-01-2018
fabrk0000223	0802024	7	52.8628	10-01-2013		12-01-2018
fabrk0000224	0802025	7	817.8537	01-01-2012		12-01-2018
fabrk0000225	0802026	7	318.9122	01-01-2012		12-01-2018
fabrk0000225	0802026	7	314.5126	10-01-2013		12-01-2018
fabrk0000226	0802027	7	174.8841	01-01-2012		12-01-2018
fabrk0000226	0802027	7	181.485	10-01-2012		12-01-2018
fabrk0000226	0802027	7	180.8438	10-01-2013		12-01-2018
fabrk0000227	0802028	7	117.9779	01-01-2012		12-01-2018
fabrk0000227	0802028	7	122.4309	10-01-2012		12-01-2018
fabrk0000227	0802028	7	121.9984	10-01-2013		12-01-2018
fabrk0000228	0802029	7	110.1174	01-01-2012		12-01-2018
fabrk0000228	0802029	7	114.2737	10-01-2012		12-01-2018
fabrk0000228	0802029	7	113.87	10-01-2013		12-01-2018
fabrk0000229	0802030	7	51.1207	01-01-2012		12-01-2018
fabrk0000229	0802030	7	53.0502	10-01-2012		12-01-2018
fabrk0000229	0802030	7	52.8628	10-01-2013		12-01-2018
fabrk0000230	0802031	7	817.8537	01-01-2012		12-01-2018
fabrk0000231	0802032	7	318.9122	01-01-2012		12-01-2018
fabrk0000231	0802032	7	314.5126	10-01-2013		12-01-2018
fabrk0000232	0802033	7	174.8841	01-01-2012		12-01-2018
fabrk0000232	0802033	7	181.485	10-01-2012		12-01-2018
fabrk0000232	0802033	7	180.8438	10-01-2013		12-01-2018
fabrk0000233	0802034	7	117.9779	01-01-2012		12-01-2018
fabrk0000233	0802034	7	122.4309	10-01-2012		12-01-2018
fabrk0000233	0802034	7	121.9984	10-01-2013		12-01-2018
fabrk0000234	0802035	7	110.1174	01-01-2012		12-01-2018
fabrk0000234	0802035	7	114.2737	10-01-2012		12-01-2018
fabrk0000234	0802035	7	113.87	10-01-2013		12-01-2018
fabrk0000235	0802036	7	51.1207	01-01-2012		12-01-2018
fabrk0000235	0802036	7	53.0502	10-01-2012		12-01-2018
fabrk0000235	0802036	7	52.8628	10-01-2013		12-01-2018
fabrk0000236	0802037	7	817.8537	01-01-2012		12-01-2018
fabrk0000237	0802038	7	318.9122	01-01-2012		12-01-2018
fabrk0000237	0802038	7	314.5126	10-01-2013		12-01-2018
fabrk0000238	0802039	7	174.8841	01-01-2012		12-01-2018
fabrk0000238	0802039	7	181.485	10-01-2012		12-01-2018
fabrk0000238	0802039	7	180.8438	10-01-2013		12-01-2018
fabrk0000239	0802040	7	117.9779	01-01-2012		12-01-2018
fabrk0000239	0802040	7	122.4309	10-01-2012		12-01-2018
fabrk0000239	0802040	7	121.9984	10-01-2013		12-01-2018
fabrk0000240	0802041	7	110.1174	01-01-2012		12-01-2018
fabrk0000240	0802041	7	114.2737	10-01-2012		12-01-2018
fabrk0000240	0802041	7	113.87	10-01-2013		12-01-2018
fabrk0000241	0802042	7	51.1207	01-01-2012		12-01-2018
fabrk0000241	0802042	7	53.0502	10-01-2012		12-01-2018
fabrk0000241	0802042	7	52.8628	10-01-2013		12-01-2018
litwr0000137	0802043	7	817.8537	01-01-2012		12-01-2018
litwr0000137	0802043	7	848.7231	10-01-2012		12-01-2018
litwr0000137	0802043	7	845.7248	10-01-2013		12-01-2018
litwr0000138	0802044	7	318.9122	01-01-2012		12-01-2018
litwr0000138	0802044	7	314.5126	10-01-2013		12-01-2018
litwr0000139	0802045	7	174.8841	01-01-2012		12-01-2018
litwr0000139	0802045	7	181.485	10-01-2012		12-01-2018
litwr0000139	0802045	7	180.8438	10-01-2013		12-01-2018
litwr0000140	0802046	7	117.9779	01-01-2012		12-01-2018
litwr0000140	0802046	7	122.4309	10-01-2012		12-01-2018
litwr0000140	0802046	7	121.9984	10-01-2013		12-01-2018
litwr0000141	0802047	7	110.1174	01-01-2012		12-01-2018
litwr0000141	0802047	7	114.2737	10-01-2012		12-01-2018
litwr0000141	0802047	7	113.87	10-01-2013		12-01-2018
litwr0000142	0802048	7	51.1207	01-01-2012		12-01-2018
litwr0000142	0802048	7	53.0502	10-01-2012		12-01-2018
litwr0000142	0802048	7	52.8628	10-01-2013		12-01-2018
litwr0000143	0802049	7	817.8537	01-01-2012		12-01-2018
litwr0000143	0802049	7	848.7231	10-01-2012		12-01-2018
litwr0000143	0802049	7	845.7248	10-01-2013		12-01-2018
litwr0000144	0802050	7	318.9122	01-01-2012		12-01-2018
litwr0000144	0802050	7	314.5126	10-01-2013		12-01-2018
litwr0000145	0802051	7	174.8841	01-01-2012		12-01-2018
litwr0000145	0802051	7	181.485	10-01-2012		12-01-2018
litwr0000145	0802051	7	180.8438	10-01-2013		12-01-2018
litwr0000146	0802052	7	117.9779	01-01-2012		12-01-2018
litwr0000146	0802052	7	122.4309	10-01-2012		12-01-2018
litwr0000146	0802052	7	121.9984	10-01-2013		12-01-2018
litwr0000147	0802053	7	110.1174	01-01-2012		12-01-2018
litwr0000147	0802053	7	114.2737	10-01-2012		12-01-2018
litwr0000147	0802053	7	113.87	10-01-2013		12-01-2018
litwr0000148	0802054	7	51.1207	01-01-2012		12-01-2018
litwr0000148	0802054	7	53.0502	10-01-2012		12-01-2018
litwr0000148	0802054	7	52.8628	10-01-2013		12-01-2018
litwr0000149	0802055	7	817.8537	01-01-2012		12-01-2018
litwr0000149	0802055	7	848.7231	10-01-2012		12-01-2018
litwr0000149	0802055	7	845.7248	10-01-2013		12-01-2018
litwr0000150	0802056	7	318.9122	01-01-2012		12-01-2018
litwr0000150	0802056	7	314.5126	10-01-2013		12-01-2018
litwr0000151	0802057	7	174.8841	01-01-2012		12-01-2018
litwr0000151	0802057	7	181.485	10-01-2012		12-01-2018
litwr0000151	0802057	7	180.8438	10-01-2013		12-01-2018
litwr0000152	0802058	7	117.9779	01-01-2012		12-01-2018
litwr0000152	0802058	7	122.4309	10-01-2012		12-01-2018
litwr0000152	0802058	7	121.9984	10-01-2013		12-01-2018
litwr0000153	0802059	7	110.1174	01-01-2012		12-01-2018
litwr0000153	0802059	7	114.2737	10-01-2012		12-01-2018
litwr0000153	0802059	7	113.87	10-01-2013		12-01-2018
litwr0000154	0802060	7	51.1207	01-01-2012		12-01-2018
litwr0000154	0802060	7	53.0502	10-01-2012		12-01-2018
litwr0000154	0802060	7	52.8628	10-01-2013		12-01-2018
litwr0000155	0802061	7	817.8537	01-01-2012		12-01-2018
litwr0000155	0802061	7	848.7231	10-01-2012		12-01-2018
litwr0000155	0802061	7	845.7248	10-01-2013		12-01-2018
litwr0000156	0802062	7	318.9122	01-01-2012		12-01-2018
litwr0000156	0802062	7	314.5126	10-01-2013		12-01-2018
litwr0000157	0802063	7	174.8841	01-01-2012		12-01-2018
litwr0000157	0802063	7	181.485	10-01-2012		12-01-2018
litwr0000157	0802063	7	180.8438	10-01-2013		12-01-2018
litwr0000158	0802064	7	117.9779	01-01-2012		12-01-2018
litwr0000158	0802064	7	122.4309	10-01-2012		12-01-2018
litwr0000158	0802064	7	121.9984	10-01-2013		12-01-2018
litwr0000159	0802065	7	110.1174	01-01-2012		12-01-2018
litwr0000159	0802065	7	114.2737	10-01-2012		12-01-2018
litwr0000159	0802065	7	113.87	10-01-2013		12-01-2018
litwr0000160	0802066	7	51.1207	01-01-2012		12-01-2018
litwr0000160	0802066	7	53.0502	10-01-2012		12-01-2018
litwr0000160	0802066	7	52.8628	10-01-2013		12-01-2018
litwr0000161	0802067	7	817.8537	01-01-2012		12-01-2018
litwr0000161	0802067	7	848.7231	10-01-2012		12-01-2018
litwr0000161	0802067	7	845.7248	10-01-2013		12-01-2018
litwr0000162	0802068	7	318.9122	01-01-2012		12-01-2018
litwr0000162	0802068	7	314.5126	10-01-2013		12-01-2018
litwr0000163	0802069	7	174.8841	01-01-2012		12-01-2018
litwr0000163	0802069	7	181.485	10-01-2012		12-01-2018
litwr0000163	0802069	7	180.8438	10-01-2013		12-01-2018
litwr0000164	0802070	7	117.9779	01-01-2012		12-01-2018
litwr0000164	0802070	7	122.4309	10-01-2012		12-01-2018
litwr0000164	0802070	7	121.9984	10-01-2013		12-01-2018
litwr0000165	0802071	7	110.1174	01-01-2012		12-01-2018
litwr0000165	0802071	7	114.2737	10-01-2012		12-01-2018
litwr0000165	0802071	7	113.87	10-01-2013		12-01-2018
litwr0000166	0802072	7	51.1207	01-01-2012		12-01-2018
litwr0000166	0802072	7	53.0502	10-01-2012		12-01-2018
litwr0000166	0802072	7	52.8628	10-01-2013		12-01-2018
litwr0000167	0802073	7	817.8537	01-01-2012		12-01-2018
litwr0000167	0802073	7	848.7231	10-01-2012		12-01-2018
litwr0000167	0802073	7	845.7248	10-01-2013		12-01-2018
litwr0000168	0802074	7	318.9122	01-01-2012		12-01-2018
litwr0000168	0802074	7	314.5126	10-01-2013		12-01-2018
litwr0000169	0802075	7	174.8841	01-01-2012		12-01-2018
litwr0000169	0802075	7	181.485	10-01-2012		12-01-2018
litwr0000169	0802075	7	180.8438	10-01-2013		12-01-2018
litwr0000170	0802076	7	117.9779	01-01-2012		12-01-2018
litwr0000170	0802076	7	122.4309	10-01-2012		12-01-2018
litwr0000170	0802076	7	121.9984	10-01-2013		12-01-2018
litwr0000171	0802077	7	110.1174	01-01-2012		12-01-2018
litwr0000171	0802077	7	114.2737	10-01-2012		12-01-2018
litwr0000171	0802077	7	113.87	10-01-2013		12-01-2018
litwr0000172	0802078	7	51.1207	01-01-2012		12-01-2018
litwr0000172	0802078	7	53.0502	10-01-2012		12-01-2018
litwr0000172	0802078	7	52.8628	10-01-2013		12-01-2018
litwr0000173	0802079	7	817.8537	01-01-2012		12-01-2018
litwr0000174	0802080	7	318.9122	01-01-2012		12-01-2018
litwr0000174	0802080	7	314.5126	10-01-2013		12-01-2018
litwr0000175	0802081	7	174.8841	01-01-2012		12-01-2018
litwr0000175	0802081	7	181.485	10-01-2012		12-01-2018
litwr0000175	0802081	7	180.8438	10-01-2013		12-01-2018
litwr0000176	0802082	7	117.9779	01-01-2012		12-01-2018
litwr0000176	0802082	7	122.4309	10-01-2012		12-01-2018
litwr0000176	0802082	7	121.9984	10-01-2013		12-01-2018
litwr0000177	0802083	7	110.1174	01-01-2012		12-01-2018
litwr0000177	0802083	7	114.2737	10-01-2012		12-01-2018
litwr0000177	0802083	7	113.87	10-01-2013		12-01-2018
litwr0000178	0802084	7	51.1207	01-01-2012		12-01-2018
litwr0000178	0802084	7	53.0502	10-01-2012		12-01-2018
litwr0000178	0802084	7	52.8628	10-01-2013		12-01-2018
litwr0000179	0802085	7	318.9122	01-01-2012		12-01-2018
litwr0000179	0802085	7	314.5126	10-01-2013		12-01-2018
litwr0000180	0802086	7	174.8841	01-01-2012		12-01-2018
litwr0000180	0802086	7	181.485	10-01-2012		12-01-2018
litwr0000180	0802086	7	180.8438	10-01-2013		12-01-2018
fabrk0000164	0803001	7	170.2017	01-01-2012		12-01-2018
fabrk0000165	0803002	7	70.9457	01-01-2012		12-01-2018
fabrk0000165	0803002	7	69.9669	10-01-2013		12-01-2018
fabrk0000166	0803003	7	63.8488	01-01-2012		12-01-2018
fabrk0000166	0803003	7	66.2587	10-01-2012		12-01-2018
fabrk0000166	0803003	7	66.0246	10-01-2013		12-01-2018
fabrk0000167	0803004	7	55.0548	01-01-2012		12-01-2018
fabrk0000167	0803004	7	57.1328	10-01-2012		12-01-2018
fabrk0000167	0803004	7	56.931	10-01-2013		12-01-2018
fabrk0000168	0803005	7	39.326	01-01-2012		12-01-2018
fabrk0000168	0803005	7	40.8103	10-01-2012		12-01-2018
fabrk0000168	0803005	7	40.6661	10-01-2013		12-01-2018
fabrk0000169	0803006	7	37.3589	01-01-2012		12-01-2018
fabrk0000169	0803006	7	38.769	10-01-2012		12-01-2018
fabrk0000169	0803006	7	38.632	10-01-2013		12-01-2018
